44842,0.0,7.993566E10,0.0,1.57738271E10,5.5129085,132.43127,10.757828,0.0,1.56655636E10,-17.504768,-19.12652,-19.89545
48442,0.0,5.324519E10,0.0,1.50534072E10,2.4432342,163.21283,3.3635454,0.0,1.50534072E10,-17.200705,-18.86085,-19.644135
50759,2.389063,1.63022193E11,5.0829076E9,3.15643003E10,4.4790277,208.67982,7.6593266,2.389063,3.15643003E10,-19.771704,-20.627327,-21.08081
52523,0.1334417,8.4821959E10,2.28838032E8,1.10150492E10,6.4825106,118.49644,11.984933,0.1334417,1.09665659E10,-17.794575,-19.154936,-19.81444
54528,0.0,5.8994356E10,0.0,1.50246175E10,3.6398487,141.68387,5.438459,0.0,1.5000535E10,-17.458143,-19.084604,-19.853088
56966,0.0,7.7337387E10,0.0,2.45134909E10,3.7522988,171.59947,6.6353426,0.0,2.45007278E10,-17.974213,-19.634417,-20.41442
57962,0.0,3.8828659E10,0.0,1.55699651E10,3.7514002,136.26901,4.961606,0.0,1.55699651E10,-17.566603,-19.210855,-19.982971
64010,0.0,2.36268278E10,0.0,1.15495547E10,3.4116395,126.54889,4.8535943,0.0,1.15495547E10,-17.026493,-18.675657,-19.455654
68767,0.0,2.4702978E10,0.0,1.1333333E10,1.659458,165.11806,2.7595172,0.0,1.1333333E10,-16.720045,-18.41724,-19.223337
122971,0.0,6.5984483E10,0.0,4.449663E10,1.8663878,249.99377,0.0015577581,0.0,4.443689E10,-18.273115,-20.007807,-20.824442
130678,0.0,6.5897226E10,0.0,3.7581246E10,1.726754,252.38956,0.0016464792,0.0,3.7581246E10,-18.031319,-19.772417,-20.59505
132809,1.2469146,1.11226415E12,3.5947305E9,5.507215E10,5.213315,222.80545,0.007689141,1.2469146,5.0734338E10,-19.648544,-20.868694,-21.492853
137389,0.0,1.22962264E11,0.0,1.50279782E10,6.3413377,136.84877,0.005750588,0.0,1.41906012E10,-17.603785,-19.21027,-19.96181
138873,0.0,1.26151942E11,0.0,1.26746358E10,7.523876,129.02675,0.008403991,0.0,1.2266581E10,-17.650246,-19.201366,-19.9104
139400,0.5413767,1.21575883E11,1.09452262E9,1.07252419E10,6.29805,124.9779,0.009314733,0.5413767,1.05148795E10,-18.486689,-19.542057,-20.059761
141999,0.18037185,9.0125148E10,2.85693888E8,1.62003313E10,6.126278,127.2007,0.005525834,0.18037185,1.55626895E10,-18.133059,-19.523066,-20.20608
142886,0.0,5.8897404E10,0.0,1.48259185E10,2.6605198,155.03809,0.0024589289,0.0,1.48098734E10,-17.327913,-18.943096,-19.705107
156798,0.0,1.90148952E11,0.0,5.0575307E10,5.4748597,193.20996,8.343648,0.0,4.9823547E10,-18.815344,-20.485933,-21.267258
160527,0.0,7.8035419E10,1.6873612E7,2.1744257E10,4.35874,163.41902,8.044732,0.0,2.17397228E10,-17.932507,-19.58423,-20.35472
168530,0.0,1.47849445E11,4.1661012E7,2.36013015E10,3.0800006,181.8949,4.979674,0.0,2.35190968E10,-17.849714,-19.487335,-20.25728
169859,0.0,6.4210293E10,0.0,1.28509133E10,2.704362,145.82736,4.364047,0.0,1.2846335E10,-17.447308,-19.07969,-19.838804
180003,0.007667395,8.4676534E10,1.99286224E8,1.2345685E10,4.125741,134.90038,9.024474,0.007667395,1.23080468E10,-17.380018,-18.988241,-19.739214
217859,0.0,3.8431166E10,0.0,1.21361603E10,3.4947095,140.988,6.3688874,0.0,1.21361603E10,-17.06726,-18.729347,-19.517063
222320,0.35092425,9.3886833E10,7.1821037E8,1.34374769E10,4.4325175,152.78755,8.124446,0.35092425,1.34317783E10,-18.183847,-19.396278,-20.021292
2045967,0.28990856,9.9238494E10,6.28032E8,1.12505098E10,3.0661674,135.43349,6.2549605,0.28990856,1.12177172E10,-18.108297,-19.336454,-19.957106
2047699,0.092978865,2.2412039E11,5.4183642E8,4.0915739E10,2.1133025,239.50107,2.366972,0.092978865,4.0612995E10,-18.44186,-20.0735,-20.859013
2075221,0.9768839,8.5112807E10,2.82363213E9,1.28315658E10,8.139816,127.80257,11.12112,0.9768839,1.247262E10,-19.04623,-20.024673,-20.47306
2082099,0.4725268,7.5117216E10,9.306599E8,1.69979771E10,3.0145023,178.47438,6.173162,0.4725268,1.69979771E10,-18.44304,-19.622206,-20.238829
2120454,2.041695,1.45920131E11,8.7655578E9,1.739554E10,5.873803,144.02925,12.317024,1.981045,1.68457861E10,-19.697374,-20.56696,-20.935198
2297047,0.06268777,1.83507829E11,7.2643629E8,2.09849508E10,2.9825606,172.61508,6.1212015,0.047942854,2.09025393E10,-17.747711,-19.312494,-20.067863
2304937,0.95794976,1.13053934E11,2.2603305E9,1.94042511E10,2.6314974,169.62871,3.8012018,0.9389362,1.940002E10,-18.943748,-19.984526,-20.538471
2318347,1.6213734,1.69624535E11,4.11509965E9,1.63109007E10,3.3484697,175.88268,5.034819,1.5659236,1.61121485E10,-19.366758,-20.216661,-20.62675
2334226,1.6105047,1.35992402E11,4.6746209E9,1.04294717E10,3.463648,142.35812,10.666943,1.6105047,1.03503718E10,-19.413067,-20.238195,-20.58575
2339507,1.1774806,1.16631405E11,7.7252685E9,1.10882417E10,2.8895411,149.91103,9.873447,1.1660311,1.10846577E10,-19.105486,-19.935358,-20.299032
2363904,2.1962008,1.37233383E11,5.4457452E9,2.95099085E10,4.5193515,183.86508,7.083723,2.1962008,2.94987121E10,-19.847847,-20.81108,-21.28357
2389393,4.245404,4.89658024E11,1.38508882E10,4.8050815E10,11.297933,215.58238,26.472382,4.141147,4.2931229E10,-20.432482,-21.294956,-21.702635
2412731,1.5667552,1.51998939E11,6.9923681E9,1.14839747E10,3.496606,145.62369,11.973316,1.5667552,1.14239498E10,-19.35166,-20.166538,-20.532692
2421203,1.6184362,9.481755E10,5.9097933E9,1.87868713E10,6.340569,143.83481,10.717214,1.5023183,1.84224748E10,-19.406475,-20.317226,-20.752405
2424089,1.5149506,1.45687462E11,5.9212442E9,1.2877355E10,7.0439744,141.38335,17.570839,1.5149506,1.25979208E10,-19.416334,-20.261759,-20.619116
2425267,1.0807332,1.4096597E11,2.6652759E9,2.29981184E10,4.3102603,174.26595,5.975046,1.055425,2.2948182E10,-19.175564,-20.250912,-20.79838
2430739,0.0015806751,3.2358187E11,3.23546464E8,1.74468547E10,2.878161,174.44133,5.497322,0.0,1.7296767E10,-17.752174,-19.376343,-20.136105
2446634,2.3638368,8.8331567E10,8.1678305E9,1.80625674E10,5.9432693,147.28432,12.203961,2.3521016,1.80232581E10,-19.853394,-20.701136,-21.065414
2486315,2.1258285,1.59997346E11,6.706452E9,1.30255442E10,3.9301481,152.36543,6.147308,2.0965338,1.28681667E10,-19.786392,-20.58899,-20.885908
2506302,0.43026152,1.53239896E11,4.27428659E9,1.12230011E10,4.2904773,161.13399,12.963005,0.3592683,1.10640886E10,-18.142527,-19.20592,-19.745764
2513876,0.3847817,1.29157399E11,2.6404224E9,1.8543362E10,3.044816,163.69136,5.2081957,0.3768804,1.85132237E10,-18.539965,-19.792665,-20.400621
2531700,0.8734609,3.74160916E11,6.7591276E9,1.06346691E10,3.119282,158.95908,15.265323,0.8734609,1.05416612E10,-18.821775,-19.698196,-20.112984
2533443,1.4832531,1.6015247E11,7.1508987E9,1.18606684E10,3.7812626,141.94536,8.479607,1.4667661,1.17038961E10,-19.360464,-20.191755,-20.547157
2536262,2.5587773,3.18288384E10,2.84848384E9,1.51465533E10,2.9331489,148.41803,4.0638185,2.5587773,1.51465533E10,-19.879496,-20.676357,-21.019613
2566863,1.7755455,2.19650949E11,8.3891983E9,1.38023127E10,7.458264,148.21971,17.018305,1.7614787,1.33121516E10,-19.57828,-20.421844,-20.775532
2570871,0.9478424,2.18477855E11,2.87777792E9,1.79585638E10,5.2471256,169.57298,10.654633,0.9462664,1.78076672E10,-19.13423,-20.161264,-20.634653
2596042,1.2578788,5.0326987E10,3.88003712E9,1.04606822E10,4.22979,130.856,8.864546,1.2578788,1.04606822E10,-19.17361,-20.032299,-20.410137
2599936,1.1798047,6.198043E10,2.8843904E9,1.06530212E10,3.7961605,138.76941,7.323335,1.1798047,1.06393231E10,-19.096186,-19.948534,-20.334581
3274716,0.0,3.8974083E10,0.0,5.4352695E10,1.8544321,265.1949,2.2457633,0.0,5.3574095E10,-18.272532,-20.089712,-20.939468
3431983,0.0,6.0051112E10,0.0,3.25618627E10,1.4878824,235.90814,1.450631,0.0,3.25424783E10,-18.109842,-19.84366,-20.658567
3435558,0.0,6.5965101E10,0.0,1.46509711E10,2.7791655,158.21727,4.9684405,0.0,1.46499236E10,-17.28617,-18.957047,-19.746586
3436085,0.0,1.18929138E11,0.0,1.31263816E10,3.3644576,124.359695,3.8187864,0.0,1.24829379E10,-17.730495,-19.303232,-20.029116
3458705,0.3522801,1.3348139E11,1.43334899E9,1.21924731E10,6.2209635,126.61293,15.838456,0.3508878,1.18781389E10,-18.349085,-19.526632,-20.099815
3461245,0.0,5.4282559E10,0.0,2.18834924E10,1.7101371,194.62975,2.261601,0.0,2.1877973E10,-17.564743,-19.235453,-20.029852
3467012,0.0,2.4063105E10,0.0,1.79437814E10,1.7385205,171.9158,2.3101878,0.0,1.79437814E10,-17.42792,-19.122248,-19.919289
3467929,0.0,3.7025378E10,0.0,1.81953597E10,2.4242947,151.33453,3.0295217,0.0,1.81906473E10,-17.57733,-19.265018,-20.059011
3477851,0.0,2.25022013E10,0.0,1.47401964E10,2.4983163,149.12991,3.125194,0.0,1.47401964E10,-17.203085,-18.918585,-19.725937
3480007,0.0,1.01410191E10,0.0,1.43597855E10,2.36804,137.05173,2.8216505,0.0,1.43597855E10,-17.21754,-18.942806,-19.751125
3521602,0.0,7.2664375E10,0.0,4.0597783E10,1.6162959,254.50516,2.3445263,0.0,4.0597783E10,-18.06724,-19.843145,-20.680437
3527041,0.0,8.7100293E10,0.0,2.44045046E10,2.537241,184.85234,3.3868442,0.0,2.43572756E10,-17.83946,-19.503864,-20.291576
3531105,0.0,4.0273224E10,0.0,2.39439749E10,1.6547587,198.14708,1.7537018,0.0,2.39439749E10,-17.62945,-19.364746,-20.183659
3531688,0.0,4.0040542E10,0.0,1.69120932E10,4.0888944,138.17343,6.8084874,0.0,1.69120932E10,-17.436165,-19.100105,-19.882704
3537188,0.0,8.1234788E10,0.0,1.30734797E10,2.5691319,143.34984,4.7783747,0.0,1.30465321E10,-17.406849,-19.030106,-19.793934
3540463,0.0,8.1244488E9,0.0,1.19584461E10,1.7364155,140.25218,2.5390198,0.0,1.19584461E10,-16.848536,-18.543325,-19.340637
3545253,0.0,5.2721664E10,0.0,1.09641503E10,3.4712067,132.61006,7.5802913,0.0,1.09630894E10,-17.209408,-18.811554,-19.56541
3550458,0.0,1.68305992E10,0.0,1.32431032E10,2.313052,139.70772,2.4204636,0.0,1.32431032E10,-17.074312,-18.7952,-19.604988
4456330,0.59252846,1.64437672E11,1.13406566E9,3.9726055E10,5.8291287,210.07704,9.846407,0.5896572,3.9691272E10,-19.14369,-20.486519,-21.152802
4470670,0.47499067,1.90691869E11,9.4099936E8,2.77435843E10,5.7404275,154.84999,8.762421,0.47499067,2.68849029E10,-19.024273,-20.313955,-20.949219
4471814,0.0,9.9917144E10,0.0,3.39123282E10,4.2061214,180.55014,6.095041,0.0,3.38520924E10,-18.271114,-19.91145,-20.682625
4475268,1.5757759,1.29564598E11,4.5135652E9,1.53325384E10,3.3947723,158.60541,6.3767567,1.5664972,1.53293455E10,-19.436668,-20.326628,-20.722618
4475900,0.0,6.9484397E10,0.0,2.48052408E10,3.6727464,163.58125,5.42084,0.0,2.45697823E10,-18.001686,-19.68197,-20.469765
4477698,0.5070661,1.6042392E11,6.03104E8,2.17187E10,4.6089973,160.72733,8.415147,0.5070661,2.1236779E10,-18.836782,-20.111847,-20.728243
4480429,0.0,6.2193721E10,0.0,1.63504435E10,4.1988177,147.78636,6.854178,0.0,1.63494001E10,-17.592299,-19.232168,-20.004152
4481515,0.0,5.9963859E10,0.0,1.13892792E10,2.8120127,150.24461,5.3260493,0.0,1.13892792E10,-17.13945,-18.789543,-19.565563
4481851,0.0,3.8528115E10,0.0,1.73160079E10,5.243615,128.45467,8.289057,0.0,1.72994867E10,-17.581825,-19.232275,-20.011747
4513779,0.0,6.8999643E10,0.0,4.2941018E10,2.7966976,224.24942,3.9606295,0.0,4.2941018E10,-18.384872,-20.046766,-20.831417
4518274,0.0,7.0521766E10,0.0,2.65816863E10,5.1099014,151.85121,6.4311075,0.0,2.64389714E10,-18.052116,-19.71813,-20.501724
4521742,0.0,7.9441207E10,0.0,1.75672013E10,3.4213088,166.66504,6.236997,0.0,1.75672013E10,-17.574266,-19.219023,-19.996761
4522287,0.29009777,8.736206E10,4.01802336E8,1.11741276E10,3.9032774,137.11281,7.567407,0.29009777,1.11664251E10,-18.020779,-19.223585,-19.82454
4527383,0.015827117,3.6162523E10,3.4582976E8,1.55301683E10,3.267195,151.09879,4.894984,0.015827117,1.55301683E10,-17.459204,-19.110607,-19.892513
5338601,0.0,7.3178202E10,0.0,2.11606835E10,2.959478,163.68408,4.3947563,0.0,2.1107458E10,-17.884798,-19.533827,-20.307749
5339301,0.0,1.01468357E11,0.0,1.6963072E10,3.2208917,162.55334,6.4033556,0.0,1.69008302E10,-17.523247,-19.148817,-19.916517
5346019,0.0,4.9124798E10,0.0,1.30658068E10,1.6060169,157.02327,2.4001665,0.0,1.30637363E10,-17.095858,-18.759304,-19.546078
5347071,0.0,2.89300173E10,0.0,1.31119954E10,1.968185,153.66588,2.8557806,0.0,1.31119954E10,-17.10705,-18.786686,-19.579582
5348717,0.0,6.7593867E10,0.0,1.63087892E10,3.1102636,139.50682,3.9773984,0.0,1.61114409E10,-17.681927,-19.259604,-19.998955
5368984,0.0,5.4563717E10,0.0,1.52456141E10,5.8991013,120.957306,6.6654134,0.0,1.47909622E10,-17.644794,-19.266157,-20.018225
241396,0.0,7.6183675E10,0.0,1.37905736E10,3.8096077,139.49492,5.1525216,0.0,1.36580782E10,-17.4168,-19.06446,-19.834599
244671,0.36231396,1.55586101E11,6.8890618E8,1.22829435E10,3.0115128,149.17847,5.1273355,0.36231396,1.217105E10,-18.330694,-19.515917,-20.104652
246135,0.0,6.4569004E10,0.0,1.09606482E10,2.344587,144.00569,4.0092483,0.0,1.09468232E10,-17.057491,-18.689215,-19.463009
247998,0.39593455,1.08254888E11,7.3578394E8,1.95735327E10,2.6472654,169.894,3.7399209,0.39593455,1.951923E10,-18.403091,-19.686815,-20.352768
592033,0.005133131,9.1210998E10,1.07592392E8,1.37050767E10,3.4643178,138.5276,7.151982,0.0,1.3627137E10,-17.496742,-19.129421,-19.886618
608838,0.43753296,4.3346555E10,6.2131686E8,2.73439027E10,4.2471614,160.76488,5.5122676,0.43753296,2.73393766E10,-18.629215,-20.00247,-20.70727
615891,0.62786037,1.548008E11,1.45270874E9,1.23655741E10,5.3534007,142.16905,7.0426154,0.62786037,1.20579359E10,-18.676924,-19.73548,-20.25356
636523,0.010672987,4.4364534E10,9.893608E7,1.1459582E10,2.5684876,130.03014,2.8799572,0.010672987,1.14550364E10,-17.40127,-19.01593,-19.77381
641392,0.37647152,2.72954327E11,7.701881E8,4.5489209E10,3.638945,219.85637,4.4330807,0.37647152,4.4913471E10,-19.048618,-20.486643,-21.19445
966292,0.0,3.23135898E10,0.0,1.89288428E10,2.6080153,167.02103,5.159803,0.0,1.89288428E10,-17.737766,-19.411926,-20.19359
1008743,2.2752047,5.12121438E11,6.5548913E9,3.7135217E10,5.0853386,195.71716,8.889175,2.2752047,3.5679977E10,-19.907078,-20.892347,-21.382526
1012225,0.2229222,9.4633353E10,3.21251328E8,1.52559831E10,3.6306489,151.6615,5.9314866,0.2229222,1.51786312E10,-18.19932,-19.545408,-20.202522
1021936,1.006306,5.5436272E10,1.94998374E9,1.54647091E10,3.3234596,150.78795,5.4028616,1.006306,1.54647091E10,-19.115911,-20.102512,-20.584623
1028772,0.0,1.55314647E10,0.0,1.06490921E10,2.2187257,128.79813,3.1986904,0.0,1.06490921E10,-17.244493,-18.880878,-19.64169
1049778,0.0,4.0699802E10,0.0,1.78305843E10,2.2325914,161.32814,2.8197339,0.0,1.78305843E10,-17.839458,-19.51295,-20.289976
1053070,0.5337178,1.50748266E11,1.18651994E9,1.06634097E10,3.394118,144.2897,5.2313385,0.5337178,1.05056338E10,-18.453024,-19.502542,-20.020071
1376784,0.2485198,1.28711426E11,6.0808064E8,1.53104855E10,5.8042974,146.84854,7.1738386,0.2485198,1.48235653E10,-18.161093,-19.456459,-20.108187
1390573,0.0,9.3692936E10,0.0,1.70280776E10,3.4806929,151.46516,5.976244,0.0,1.70071849E10,-17.900604,-19.484175,-20.218204
1393940,0.031542417,1.260259E11,1.12438152E8,2.90778808E10,3.673359,186.06851,5.5235553,0.031542417,2.89956454E10,-18.203829,-19.832666,-20.602386
1399923,0.78660154,2.34212934E11,5.0645371E9,1.54791946E10,4.120507,145.77878,7.338726,0.77098924,1.48875776E10,-19.184437,-20.26778,-20.725557
1406432,1.2354121,7.1976026E10,3.22494029E9,1.49158011E10,3.1905835,168.41765,6.4740887,1.2354121,1.49158011E10,-19.064508,-19.887798,-20.294985
1407376,0.679151,1.80744749E11,2.14320909E9,1.36444129E10,7.098837,151.36324,14.627416,0.679151,1.31927839E10,-18.699799,-19.742376,-20.259737
1416533,0.8098386,6.3386214E10,1.07188346E9,2.35785503E10,2.827615,175.04512,3.753802,0.8098386,2.3551316E10,-19.025793,-20.116926,-20.672077
1422232,0.313224,1.0014013E11,6.294825E8,1.02004531E10,3.3400028,137.2047,8.21835,0.313224,1.01462825E10,-18.102718,-19.309565,-19.912058
1427448,1.8713797,7.491362E10,3.73520384E9,2.18803814E10,7.35912,155.83456,12.079896,1.8713797,2.18792038E10,-19.626528,-20.546673,-20.997301
1703010,2.148156,3.31163402E11,8.1225789E9,2.36451922E10,4.664029,159.03989,7.944703,1.9868568,2.2419968E10,-19.686895,-20.6212,-21.0805
1718561,0.21945566,9.409042E10,5.6998618E8,1.83535862E10,3.4483423,147.73883,5.5475874,0.21945566,1.82299116E10,-18.692715,-20.089815,-20.735079
1732243,1.336688,1.89053403E11,3.0126103E9,2.01953874E10,6.2046766,162.98354,10.214679,1.336688,1.995281E10,-19.41459,-20.401999,-20.861448
1740037,0.6538424,5.3196718E10,7.738393E8,1.41032079E10,3.7108128,131.82475,5.6545715,0.6538424,1.40534067E10,-18.681824,-19.769777,-20.325228
1760771,0.30524942,7.5514716E10,5.5865587E8,1.30322637E10,4.6794076,140.60565,8.399915,0.30524942,1.30265938E10,-18.120909,-19.363884,-19.995962
1774857,0.26171657,6.2756033E10,4.62802528E8,1.01218109E10,3.6059988,128.52339,5.687695,0.26171657,1.01098127E10,-18.003403,-19.234074,-19.838217
1776127,0.40694726,8.9834299E10,6.941385E8,1.28545464E10,4.5924325,150.64452,10.20675,0.40694726,1.28535153E10,-18.266222,-19.435831,-20.028244
23302,0.0,1.30640749E11,0.0,4.6032544E10,1.755188,256.38257,1.5036626,0.0,4.5890937E10,-18.45584,-20.204325,-21.027872
27474,0.0,9.3402079E10,0.0,2.77466911E10,2.9862878,187.57787,4.291909,0.0,2.77079224E10,-17.88634,-19.532106,-20.310762
28851,0.0,6.8049531E10,0.0,3.08236759E10,1.2929244,245.8416,1.5461495,0.0,3.08184924E10,-17.999907,-19.717684,-20.529078
33641,0.0,1.32521591E11,0.0,1.39983104E10,3.5528996,150.90126,6.625727,0.0,1.38991534E10,-17.304909,-18.927345,-19.699883
34157,0.0,5.0142777E10,0.0,3.12757023E10,3.4440558,188.68443,4.2581244,0.0,3.12757023E10,-17.947031,-19.645857,-20.449457
47025,0.0,7.526264E10,0.0,1.6252203E10,2.5263972,164.07826,4.9425893,0.0,1.62490388E10,-17.368023,-19.044283,-19.837008
56544,0.0,3.8372995E10,0.0,1.05559634E10,2.8493123,138.05933,4.9188433,0.0,1.05559634E10,-16.924183,-18.5806,-19.365726
61600,0.0,5.1025027E10,0.0,1.22202071E10,4.333088,116.52636,6.321725,0.0,1.19070904E10,-17.248133,-18.86901,-19.635918
65696,0.0,1.47752499E10,0.0,1.84287805E10,1.4655952,187.47232,1.9280143,0.0,1.84287805E10,-17.25636,-18.999949,-19.820177
70222,0.0,1.90022902E10,0.0,1.1424725E10,2.6121206,136.42278,3.9456036,0.0,1.1424725E10,-17.04655,-18.761402,-19.566086
124304,0.0,6.6905518E10,4802287.5,4.9003225E10,2.2700982,253.43703,0.001658536,0.0,4.9002177E10,-18.380308,-20.097113,-20.906786
127772,0.0,8.9368936E10,0.0,3.7754999E10,3.8037262,202.54057,0.00410269,0.0,3.7744988E10,-18.31054,-19.935986,-20.704485
131933,0.0,9.1443675E10,0.0,2.77426463E10,2.371328,199.64458,0.002064209,0.0,2.77295452E10,-17.89968,-19.564087,-20.355345
135178,0.0,7.9169749E10,0.0,2.84744192E10,4.314192,167.11879,0.004824717,0.0,2.84080046E10,-18.005276,-19.67026,-20.457945
136322,0.24967183,1.64350411E11,3.99374304E8,1.40351181E10,5.807325,138.06573,0.0061479495,0.24967183,1.3159637E10,-18.038876,-19.343058,-20.001684
138061,0.0,6.5305829E10,0.0,2.16753623E10,2.823784,177.03386,0.002815682,0.0,2.16673608E10,-17.7038,-19.374374,-20.16214
140114,0.0,2.9511721E10,0.0,2.9288108E10,1.4827378,218.05806,9.571352E-4,0.0,2.92870656E10,-17.99851,-19.712606,-20.521748
141442,0.0,7.9286084E10,0.0,1.21909821E10,2.9177775,139.37814,0.0042304522,0.0,1.21673216E10,-17.208511,-18.82589,-19.593634
153309,0.2766308,3.03648829E10,4.08152896E8,1.04771523E10,3.9437456,126.466446,6.4549627,0.2766308,1.04771523E10,-18.05875,-19.30996,-19.929384
159350,0.0,1.03940596E11,1.1367968E7,2.72238899E10,3.9690146,179.30388,6.9760056,0.0,2.71965266E10,-18.038166,-19.701912,-20.48684
165250,0.0,8.4715315E10,1.49814288E8,4.4598723E10,5.646017,170.81323,7.672334,0.0,4.4485825E10,-18.408115,-20.09697,-20.891329
172898,1.1512977,1.18017794E11,1.87188237E9,1.10248817E10,3.2247827,136.76997,5.5412116,1.1512977,1.09473567E10,-19.282795,-20.207611,-20.580109
178838,0.0,5.2333859E10,0.0,2.30644818E10,2.7130082,170.20529,4.037687,0.0,2.30597898E10,-17.888065,-19.580938,-20.371935
180676,0.0,4.7389385E10,1.40195888E8,1.95922862E10,3.5901434,151.0802,4.462403,0.0,1.95922862E10,-17.833975,-19.474525,-20.233694
197364,1.513487,2.06422944E13,2.66713196E12,2.26966946E11,28.649126,424.55838,164.07129,0.25777525,1.1542125E11,-19.775427,-21.329775,-22.07522
210844,0.4148362,3.8683234E10,5.8248237E8,1.17110006E10,3.9074743,121.95305,6.7285323,0.4148362,1.17062308E10,-18.431776,-19.615524,-20.198664
213585,0.0,5.9837829E10,1.4313409E7,2.33760768E10,3.7150667,159.27574,5.444833,0.0,2.3364524E10,-17.875984,-19.52329,-20.296629
222927,0.59687984,6.8786356E10,9.5779405E8,1.42514678E10,3.6894932,140.71838,4.769815,0.59687984,1.42401167E10,-18.806692,-19.914532,-20.4494
223470,0.07347243,9.9946234E10,1.32074888E8,1.51810273E10,2.3955755,151.65247,3.2916102,0.07347243,1.51141396E10,-17.74615,-19.294815,-20.033646
234331,0.6218271,1.37805382E11,1.86600627E9,2.40503869E10,6.1589417,154.16902,9.915322,0.6218271,2.38863852E10,-18.918459,-20.150923,-20.765251
2044166,0.56161255,1.48237255E11,2.82651059E9,1.04204585E10,7.0018005,131.19716,14.149741,0.56085354,1.01984266E10,-18.637691,-19.674355,-20.15783
2062484,0.90229803,5.2052701E10,1.5843049E9,1.48748073E10,4.842707,144.75978,8.956635,0.90229803,1.48736829E10,-18.889547,-19.88262,-20.387583
2065457,0.15381424,8.7691698E10,3.34652E8,3.29712517E10,1.2667935,248.8247,1.6380944,0.15044041,3.29712517E10,-18.119143,-19.837969,-20.675152
2112127,0.5192764,7.1646388E10,6.7677056E8,1.49248963E10,2.7446666,146.32701,4.118773,0.5192764,1.49110876E10,-18.767962,-19.937881,-20.51278
2116222,2.4185894,1.12346194E11,5.949993E9,1.75117763E10,6.8218384,141.2958,15.739624,2.385596,1.72089364E10,-19.908371,-20.756021,-21.100073
2292113,2.8887851,1.5236735E11,7.1944182E9,2.16450744E10,4.4211254,174.70927,6.144401,2.7501261,2.14973092E10,-20.04777,-20.915565,-21.289736
2293314,1.474949,1.17833597E11,3.71595238E9,1.26647368E10,4.1045275,141.46318,7.009851,1.474949,1.25316372E10,-19.408024,-20.276318,-20.646067
2327517,1.0245404,1.36942518E11,1.8502592E9,1.55510395E10,2.32626,160.79198,3.4488528,1.0199672,1.55017697E10,-19.008678,-19.960234,-20.434477
2331971,2.8671043,2.43830415E10,4.03813811E9,1.58420296E10,3.128619,157.5618,4.7174625,2.8671043,1.58420296E10,-19.953114,-20.728308,-21.045805
2335941,0.53551555,1.35662789E11,7.7473574E8,1.37681285E10,4.547426,152.01208,7.088068,0.53551555,1.37512387E10,-18.405632,-19.509188,-20.081285
